2023-03-18 15:41:04.135509
2023-03-18 15:42:20,925 Socket timeout
2023-03-18 15:42:21,435 Socket timeout
2023-03-18 15:42:21,950 Socket timeout
2023-03-18 15:42:22,465 Socket timeout
2023-03-18 15:42:22,970 Socket timeout
2023-03-18 15:42:23,484 Socket timeout
2023-03-18 15:42:23,990 Socket timeout
2023-03-18 15:42:24,509 Socket timeout
2023-03-18 15:42:25,025 Socket timeout
2023-03-18 15:42:25,541 Socket timeout
2023-03-18 15:42:26,056 Socket timeout
2023-03-18 15:42:27,070 Socket timeout
2023-03-18 15:42:27,578 Socket timeout
2023-03-18 15:42:28,600 Socket timeout
2023-03-18 15:42:29,105 Socket timeout
2023-03-18 15:42:29,605 Socket timeout
2023-03-18 15:42:30,125 Socket timeout
2023-03-18 15:42:30,635 Socket timeout
2023-03-18 15:42:31,145 Socket timeout
2023-03-18 15:42:31,664 Socket timeout
2023-03-18 15:42:32,165 Socket timeout
2023-03-18 15:42:32,670 Socket timeout
2023-03-18 15:42:33,185 Socket timeout
2023-03-18 15:42:33,685 Socket timeout
2023-03-18 15:42:34,204 Socket timeout
2023-03-18 15:42:34,725 Socket timeout
2023-03-18 15:42:35,235 Socket timeout
2023-03-18 15:42:35,745 Socket timeout
2023-03-18 15:42:36,253 Socket timeout
2023-03-18 15:42:36,760 Socket timeout
2023-03-18 15:42:37,275 Socket timeout
2023-03-18 15:42:37,790 Socket timeout
2023-03-18 15:42:38,305 Socket timeout
2023-03-18 15:42:38,824 Socket timeout
2023-03-18 15:42:39,345 Socket timeout
2023-03-18 15:42:39,857 Socket timeout
2023-03-18 15:42:40,375 Socket timeout
2023-03-18 15:42:40,890 Socket timeout
2023-03-18 15:42:41,395 Socket timeout
2023-03-18 15:42:41,895 Socket timeout
2023-03-18 15:42:42,414 Socket timeout
2023-03-18 15:42:42,925 Socket timeout
2023-03-18 15:42:43,445 Socket timeout
2023-03-18 15:42:43,949 Socket timeout
2023-03-18 15:42:44,464 Socket timeout
2023-03-18 15:42:45,468 Socket timeout
2023-03-18 15:42:45,985 Socket timeout
2023-03-18 15:42:46,505 Socket timeout
2023-03-18 15:42:47,014 Socket timeout
2023-03-18 15:42:47,515 Socket timeout
2023-03-18 15:42:48,025 Socket timeout
2023-03-18 15:42:48,525 Socket timeout
2023-03-18 15:42:49,045 Socket timeout
2023-03-18 15:42:49,565 Socket timeout
2023-03-18 15:42:50,080 Socket timeout
2023-03-18 15:42:50,590 Socket timeout
2023-03-18 15:42:51,615 Socket timeout
2023-03-18 15:42:52,125 Socket timeout
2023-03-18 15:42:52,635 Socket timeout
2023-03-18 15:42:53,155 Socket timeout
2023-03-18 15:42:53,655 Socket timeout
2023-03-18 15:42:54,175 Socket timeout
2023-03-18 15:42:54,675 Socket timeout
2023-03-18 15:42:55,195 Socket timeout
2023-03-18 15:42:55,703 Socket timeout
2023-03-18 15:42:56,715 Socket timeout
2023-03-18 15:42:57,215 Socket timeout
2023-03-18 15:42:58,225 Socket timeout
2023-03-18 15:42:58,744 Socket timeout
2023-03-18 15:42:59,254 Socket timeout
2023-03-18 15:42:59,765 Socket timeout
2023-03-18 15:43:00,265 Socket timeout
2023-03-18 15:43:00,770 Socket timeout
2023-03-18 15:43:01,305 Socket timeout
2023-03-18 15:43:02,300 Socket timeout
2023-03-18 15:43:02,805 Socket timeout
2023-03-18 15:43:03,312 Socket timeout
2023-03-18 15:43:03,815 Socket timeout
2023-03-18 15:43:04,335 Socket timeout
2023-03-18 15:43:04,855 Socket timeout
2023-03-18 15:43:05,364 Socket timeout
2023-03-18 15:43:05,885 Socket timeout
2023-03-18 15:43:06,405 Socket timeout
2023-03-18 15:43:06,925 Socket timeout
2023-03-18 15:43:07,425 Socket timeout
2023-03-18 15:43:07,935 Socket timeout
2023-03-18 15:43:08,455 Socket timeout
2023-03-18 15:43:08,955 Socket timeout
2023-03-18 15:43:09,460 Socket timeout
2023-03-18 15:43:10,470 Socket timeout
2023-03-18 15:43:10,975 Socket timeout
2023-03-18 15:43:11,479 Socket timeout
2023-03-18 15:43:12,495 Socket timeout
2023-03-18 15:43:13,010 Socket timeout
2023-03-18 15:43:13,520 Socket timeout
2023-03-18 15:43:14,035 Socket timeout
2023-03-18 15:43:14,555 Socket timeout
2023-03-18 15:43:15,065 Socket timeout
2023-03-18 15:43:15,584 Socket timeout
2023-03-18 15:43:16,085 Socket timeout
2023-03-18 15:43:16,595 Socket timeout
2023-03-18 15:43:17,114 Socket timeout
2023-03-18 15:43:17,625 Socket timeout
2023-03-18 15:43:18,125 Socket timeout
2023-03-18 15:43:18,644 Socket timeout
2023-03-18 15:43:19,155 Socket timeout
2023-03-18 15:43:19,665 Socket timeout
2023-03-18 15:43:20,184 Socket timeout
2023-03-18 15:43:20,705 Socket timeout
2023-03-18 15:43:21,225 Socket timeout
2023-03-18 15:43:21,730 Socket timeout
2023-03-18 15:43:22,231 Socket timeout
2023-03-18 15:43:22,744 Socket timeout
2023-03-18 15:43:23,264 Socket timeout
2023-03-18 15:43:23,764 Socket timeout
2023-03-18 15:43:24,285 Socket timeout
2023-03-18 15:43:24,805 Socket timeout
2023-03-18 15:43:25,305 Socket timeout
2023-03-18 15:43:25,824 Socket timeout
2023-03-18 15:43:26,334 Socket timeout
2023-03-18 15:43:27,335 Socket timeout
2023-03-18 15:43:27,845 Socket timeout
2023-03-18 15:43:28,345 Socket timeout
2023-03-18 15:43:28,854 Socket timeout
2023-03-18 15:43:29,865 Socket timeout
2023-03-18 15:43:30,380 Socket timeout
2023-03-18 15:43:30,880 Socket timeout
2023-03-18 15:43:31,385 Socket timeout
2023-03-18 15:43:31,895 Socket timeout
2023-03-18 15:43:32,410 Socket timeout
2023-03-18 15:43:32,925 Socket timeout
2023-03-18 15:43:33,430 Socket timeout
2023-03-18 15:43:33,944 Socket timeout
2023-03-18 15:43:34,455 Socket timeout
2023-03-18 15:43:35,475 Socket timeout
2023-03-18 15:43:35,979 Socket timeout
2023-03-18 15:43:36,495 Socket timeout
2023-03-18 15:43:37,005 Socket timeout
2023-03-18 15:43:37,525 Socket timeout
2023-03-18 15:43:38,025 Socket timeout
2023-03-18 15:43:38,545 Socket timeout
2023-03-18 15:43:39,551 Socket timeout
2023-03-18 15:43:40,060 Socket timeout
2023-03-18 15:43:40,570 Socket timeout
2023-03-18 15:43:41,085 Socket timeout
2023-03-18 15:43:41,605 Socket timeout
2023-03-18 15:43:42,124 Socket timeout
2023-03-18 15:43:42,635 Socket timeout
2023-03-18 15:43:43,165 Socket timeout
2023-03-18 15:43:44,175 Socket timeout
2023-03-18 15:43:44,685 Socket timeout
2023-03-18 15:43:45,185 Socket timeout
2023-03-18 15:43:45,690 Socket timeout
2023-03-18 15:43:46,205 Socket timeout
2023-03-18 15:43:46,725 Socket timeout
2023-03-18 15:43:47,235 Socket timeout
2023-03-18 15:43:47,750 Socket timeout
2023-03-18 15:43:48,765 Socket timeout
2023-03-18 15:43:49,285 Socket timeout
2023-03-18 15:43:49,795 Socket timeout
2023-03-18 15:43:50,315 Socket timeout
2023-03-18 15:43:50,825 Socket timeout
2023-03-18 15:43:51,335 Socket timeout
2023-03-18 15:43:51,845 Socket timeout
2023-03-18 15:43:52,855 Socket timeout
2023-03-18 15:43:53,365 Socket timeout
2023-03-18 15:43:53,875 Socket timeout
2023-03-18 15:43:54,395 Socket timeout
2023-03-18 15:43:54,914 Socket timeout
2023-03-18 15:43:55,424 Socket timeout
2023-03-18 15:43:55,935 Socket timeout
2023-03-18 15:43:56,449 Socket timeout
2023-03-18 15:43:56,965 Socket timeout
2023-03-18 15:43:57,479 Socket timeout
2023-03-18 15:43:57,994 Socket timeout
2023-03-18 15:43:58,505 Socket timeout
2023-03-18 15:43:59,025 Socket timeout
2023-03-18 15:43:59,545 Socket timeout
2023-03-18 15:44:00,045 Socket timeout
2023-03-18 15:44:00,564 Socket timeout
2023-03-18 15:44:01,571 Socket timeout
2023-03-18 15:44:02,085 Socket timeout
2023-03-18 15:44:02,604 Socket timeout
2023-03-18 15:44:03,125 Socket timeout
2023-03-18 15:44:03,645 Socket timeout
2023-03-18 15:44:04,160 Socket timeout
2023-03-18 15:44:04,675 Socket timeout
2023-03-18 15:44:05,190 Socket timeout
2023-03-18 15:44:05,695 Socket timeout
2023-03-18 15:44:06,212 Socket timeout
2023-03-18 15:44:06,719 Socket timeout
2023-03-18 15:44:07,225 Socket timeout
2023-03-18 15:44:07,745 Socket timeout
2023-03-18 15:44:08,254 Socket timeout
2023-03-18 15:44:08,761 Socket timeout
2023-03-18 15:44:09,775 Socket timeout
2023-03-18 15:44:10,275 Socket timeout
2023-03-18 15:44:10,778 Socket timeout
2023-03-18 15:44:11,295 Socket timeout
2023-03-18 15:44:11,815 Socket timeout
2023-03-18 15:44:12,335 Socket timeout
2023-03-18 15:44:12,844 Socket timeout
2023-03-18 15:44:13,355 Socket timeout
2023-03-18 15:44:13,875 Socket timeout
2023-03-18 15:44:14,384 Socket timeout
2023-03-18 15:44:14,885 Socket timeout
2023-03-18 15:44:15,395 Socket timeout
2023-03-18 15:44:15,905 Socket timeout
2023-03-18 15:44:16,415 Socket timeout
2023-03-18 15:44:16,925 Socket timeout
2023-03-18 15:44:17,432 Socket timeout
2023-03-18 15:44:17,945 Socket timeout
2023-03-18 15:44:18,455 Socket timeout
2023-03-18 15:44:18,965 Socket timeout
2023-03-18 15:44:19,475 Socket timeout
2023-03-18 15:44:19,982 Socket timeout
2023-03-18 15:44:20,484 Socket timeout
2023-03-18 15:44:20,992 Socket timeout
2023-03-18 15:44:21,494 Socket timeout
2023-03-18 15:44:22,505 Socket timeout
2023-03-18 15:44:23,014 Socket timeout
2023-03-18 15:44:23,525 Socket timeout
2023-03-18 15:44:24,030 Socket timeout
2023-03-18 15:44:24,534 Socket timeout
2023-03-18 15:44:25,035 Socket timeout
2023-03-18 15:44:25,542 Socket timeout
2023-03-18 15:44:26,045 Socket timeout
2023-03-18 15:44:26,555 Socket timeout
2023-03-18 15:44:27,065 Socket timeout
2023-03-18 15:44:27,575 Socket timeout
2023-03-18 15:44:28,075 Socket timeout
2023-03-18 15:44:28,585 Socket timeout
2023-03-18 15:44:29,094 Socket timeout
2023-03-18 15:44:29,595 Socket timeout
2023-03-18 15:44:30,105 Socket timeout
2023-03-18 15:44:30,612 Socket timeout
2023-03-18 15:44:31,125 Socket timeout
2023-03-18 15:44:31,635 Socket timeout
2023-03-18 15:44:33,655 Socket timeout
2023-03-18 15:44:34,162 Socket timeout
2023-03-18 15:44:34,664 Socket timeout
2023-03-18 15:44:35,164 Socket timeout
2023-03-18 15:44:35,665 Socket timeout
2023-03-18 15:44:36,165 Socket timeout
2023-03-18 15:44:36,674 Socket timeout
2023-03-18 15:44:37,184 Socket timeout
2023-03-18 15:44:37,684 Socket timeout
2023-03-18 15:44:38,195 Socket timeout
2023-03-18 15:44:38,705 Socket timeout
2023-03-18 15:44:39,205 Socket timeout
2023-03-18 15:44:39,715 Socket timeout
2023-03-18 15:44:40,225 Socket timeout
2023-03-18 15:44:40,730 Socket timeout
2023-03-18 15:44:41,235 Socket timeout
2023-03-18 15:44:41,744 Socket timeout
2023-03-18 15:44:42,245 Socket timeout
2023-03-18 15:44:42,755 Socket timeout
2023-03-18 15:44:43,262 Socket timeout
2023-03-18 15:44:43,774 Socket timeout
2023-03-18 15:44:44,294 Socket timeout
2023-03-18 15:44:44,795 Socket timeout
2023-03-18 15:44:45,305 Socket timeout
2023-03-18 15:44:45,815 Socket timeout
2023-03-18 15:44:46,325 Socket timeout
2023-03-18 15:44:46,825 Socket timeout
2023-03-18 15:44:47,335 Socket timeout
2023-03-18 15:44:47,844 Socket timeout
2023-03-18 15:44:48,345 Socket timeout
2023-03-18 15:44:48,855 Socket timeout
2023-03-18 15:44:49,362 Socket timeout
2023-03-18 15:44:49,864 Socket timeout
2023-03-18 15:44:50,365 Socket timeout
2023-03-18 15:44:50,865 Socket timeout
2023-03-18 15:44:51,374 Socket timeout
2023-03-18 15:44:51,885 Socket timeout
2023-03-18 15:44:52,395 Socket timeout
2023-03-18 15:44:52,895 Socket timeout
2023-03-18 15:44:53,405 Socket timeout
2023-03-18 15:44:53,914 Socket timeout
2023-03-18 15:44:54,415 Socket timeout
2023-03-18 15:44:54,925 Socket timeout
2023-03-18 15:44:55,435 Socket timeout
2023-03-18 15:44:55,944 Socket timeout
2023-03-18 15:44:56,955 Socket timeout
2023-03-18 15:44:57,465 Socket timeout
2023-03-18 15:44:57,974 Socket timeout
2023-03-18 15:44:58,483 Socket timeout
2023-03-18 15:44:58,995 Socket timeout
2023-03-18 15:44:59,505 Socket timeout
2023-03-18 15:45:00,025 Socket timeout
2023-03-18 15:45:01,025 Socket timeout
2023-03-18 15:45:01,535 Socket timeout
2023-03-18 15:45:02,055 Socket timeout
2023-03-18 15:45:41,002 Socket timeout
2023-03-18 15:45:41,514 Socket timeout
2023-03-18 15:45:42,014 Socket timeout
2023-03-18 15:45:43,024 Socket timeout
2023-03-18 15:45:45,575 Socket timeout
2023-03-18 15:45:46,078 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:46,584 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:47,084 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:47,594 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:48,102 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:48,614 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:49,125 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:49,634 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:simulate motion slot:PanaltyDefenceReady_Fast
2023-03-18 15:45:50,645 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:simulate motion slot:PenaltyDefenceF
2023-03-18 15:45:55,712 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:56,715 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:57,225 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:57,734 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:58,235 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:58,745 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:59,254 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:45:59,764 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:00,275 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:00,784 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:simulate motion slot:Get_Up_From_Defence
2023-03-18 15:46:01,284 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:the robot moves to the right 4 steps
2023-03-18 15:46:09,392 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:09,895 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:10,415 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:36,754 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:37,262 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:37,764 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:simulate motion slot:Initial_Pose
2023-03-18 15:46:38,275 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:40,305 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:40,814 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:41,324 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:41,825 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:42,335 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:42,844 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:43,344 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:43,854 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:44,364 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:45,375 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:45,875 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:simulate motion slot:PanaltyDefenceReady_Fast
2023-03-18 15:46:46,394 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:simulate motion slot:PenaltyDefenceF
2023-03-18 15:46:52,494 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:53,002 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:53,505 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:54,014 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:54,524 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:55,024 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:55,535 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:56,045 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:56,554 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:46:57,063 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:simulate motion slot:Get_Up_From_Defence
2023-03-18 15:46:57,569 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:the robot moves to the right 4 steps
2023-03-18 15:47:05,185 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:05,695 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:06,705 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:07,205 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:07,715 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:08,224 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:08,734 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:09,234 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:09,744 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:10,244 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:10,745 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:11,245 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:11,755 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:the robot moves to the right 4 steps
2023-03-18 15:47:12,265 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:17,319 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:18,335 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:simulate motion slot:Initial_Pose
2023-03-18 15:47:18,844 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:21,374 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:21,875 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:22,379 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:22,889 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:23,395 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:23,905 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:24,414 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:24,914 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:25,414 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:25,925 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:26,434 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:the robot moves to the right 4 steps
2023-03-18 15:47:26,944 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:33,009 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:33,514 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:34,015 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:34,524 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:
 Game Controller STATE_READY. Waiting for SET..
2023-03-18 15:47:35,025 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:35,535 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:36,041 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:36,553 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:37,575 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:38,089 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:39,105 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:
 Game Controller STATE_SET. Waiting for PLAYING..
2023-03-18 15:47:39,614 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:40,129 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:40,641 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:41,150 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:42,656 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:43,169 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:43,680 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:44,198 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:44,714 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:start playing
INFO:__main__:former_game_state == "STATE_SET"
INFO:__main__:playing allowed
INFO:__main__:current_game_state =STATE_PLAYING current_player_penalty =0
INFO:__main__:former_game_state =STATE_SET former_player_penalty =0
INFO:__main__:imu_activation
2023-03-18 15:47:45,232 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:46,240 Socket timeout
WARNING:game_controller:Socket timeout
INFO:__main__:simulate motion slot:Initial_Pose
2023-03-18 15:47:56,352 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:57,854 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:58,358 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:58,864 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:59,364 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:47:59,867 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:00,374 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:00,883 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:01,894 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:02,395 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:02,905 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:03,412 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:03,914 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:04,414 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:04,924 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:05,424 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:05,924 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:06,434 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:06,934 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:07,442 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:07,944 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:08,454 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:09,464 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:09,964 Socket timeout
WARNING:game_controller:Socket timeout
2023-03-18 15:48:10,464 Socket timeout
WARNING:game_controller:Socket timeout
